STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WESD,WESF,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/9/2000,,,0,0,0,74,87,61,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/10/2000,,,0.05,0,0,77,90,63,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/11/2000,,,0.25,0,0,77,83,70,,0,,1,,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/12/2000,,,0.48,0,0,74,80,68,0,0,,1,,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/13/2000,,,1.46,0,0,75,82,68,0,0,,1,,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/14/2000,,,0.54,0,0,76,85,66,0,0,,1,,1,,,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/15/2000,,,0,0,0,71,76,66,0,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/16/2000,,,0.04,0,0,74,82,65,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/17/2000,,,0.21,0,0,69,76,61,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/18/2000,,,0.52,0,0,64,69,58,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/19/2000,,,0,0,0,66,78,53,,0,,1,1,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/20/2000,,,0.67,0,0,70,81,58,,0,,1,,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/21/2000,,,0.21,0,0,72,78,65,,0,,1,,1,,,,,,,,1,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/22/2000,,,0,0,0,72,81,62,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/23/2000,,,0,0,0,72,84,59,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/24/2000,,,1.72,0,0,74,83,65,,0,,1,,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/25/2000,,,0.05,0,0,75,83,67,,0,,1,,,,,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/26/2000,,,0.37,0,0,73,81,64,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/27/2000,,,0,0,0,68,76,59,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/28/2000,,,0,0,0,65,75,54,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/29/2000,,,0.02,0,0,66,75,57,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/30/2000,,,0,0,0,65,77,53,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/1/2000,,,0,0,0,69,81,56,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/2/2000,,,0,0,0,75,86,63,,0,,1,,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/3/2000,,,1.24,0,0,75,81,68,,0,,1,,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/4/2000,,,0,0,0,76,84,67,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/5/2000,,,0,0,0,76,82,69,,0,,1,,,,,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/6/2000,,,0.01,0,0,73,81,64,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/7/2000,,,0,0,0,68,78,58,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/8/2000,,,0,0,0,68,81,54,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/9/2000,,,0,0,0,74,85,63,,0,,1,,1,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/10/2000,,,0.04,0,0,74,80,68,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/11/2000,,,0,0,0,72,82,62,,0,,1,1,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/12/2000,,,0,0,0,69,80,58,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/13/2000,,,0,0,0,72,84,59,0,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/14/2000,,,0.03,0,0,76,86,66,0,0,,1,,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/15/2000,,,0,0,0,71,80,62,0,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/16/2000,,,0,0,0,70,81,58,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/17/2000,,,0,0,0,71,83,58,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/18/2000,,,0,0,0,72,80,64,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/19/2000,,,0.11,0,0,69,77,60,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/20/2000,,,0,0,0,65,75,55,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/21/2000,,,0,0,0,68,78,57,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/22/2000,,,0,0,0,64,75,53,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/23/2000,,,0,0,0,67,79,55,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/24/2000,,,0,0,0,68,80,55,0,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/25/2000,,,0,0,0,67,81,53,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/26/2000,,,0,0,0,73,86,59,,0,,1,,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/27/2000,,,0,0,0,75,86,63,,0,,1,,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/28/2000,,,0.26,0,0,77,87,67,,0,,1,,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/29/2000,,,0,0,0,74,81,66,,0,,1,,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/30/2000,,,0.49,0,0,73,80,66,,0,,1,,1,,,,,,,,1,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/31/2000,,,0,0,0,74,82,66,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/1/2000,,,0,0,0,75,83,67,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/2/2000,,,0.39,0,0,77,86,67,,0,,1,,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/3/2000,,,0,0,0,70,77,62,0,0,,1,,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/4/2000,,,0,0,0,68,76,59,,0,,1,1,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/5/2000,,,0.18,0,0,68,79,56,,0,,1,,1,,,,,,,,1,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/6/2000,,,1.02,0,0,73,86,68,,0,,1,,1,,,,,,,,1,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/7/2000,,,0,0,0,76,83,68,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/8/2000,,,0.04,0,0,76,83,68,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/9/2000,,,0,0,0,75,85,64,0,0,,1,1,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/10/2000,,,0,0,0,71,82,60,0,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/11/2000,,,0,0,0,72,81,62,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/12/2000,,,0,0,0,67,80,54,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/13/2000,,,0,0,0,65,74,55,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/14/2000,,,0,0,0,70,83,56,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/15/2000,,,0,0,0,79,92,65,,0,,1,,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/16/2000,,,0,0,0,72,80,63,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/17/2000,,,0.38,0,0,68,74,61,,0,,1,,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/18/2000,,,0,0,0,68,76,60,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/19/2000,,,0,0,0,64,73,54,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/20/2000,,,0,0,0,64,74,53,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/21/2000,,,0,0,0,63,78,48,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/22/2000,,,0.02,0,0,71,85,57,,0,,1,,,,,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/23/2000,,,0.22,0,0,75,83,67,,0,,1,,1,,,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/24/2000,,,0,0,0,73,81,64,,0,,1,,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/25/2000,,,0,0,0,69,81,56,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/26/2000,,,1.08,0,0,71,82,60,,0,,1,,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/27/2000,,,0.35,0,0,69,78,60,,0,,1,1,1,,,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/28/2000,,,0,0,0,69,77,60,,0,,1,1,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/29/2000,,,0,0,0,75,85,64,,0,,1,,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/30/2000,,,0,0,0,77,86,67,,0,,1,,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/31/2000,,,0,0,0,76,87,64,,0,,1,,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/1/2000,,,0,0,0,77,89,65,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/2/2000,,,0,0,0,76,86,65,,0,,1,,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/3/2000,,,0.09,0,0,75,85,65,,0,,1,1,1,,,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/4/2000,,,0.24,0,0,65,73,56,,0,,1,,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/5/2000,,,0,0,0,59,68,50,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/6/2000,,,0,0,0,60,74,46,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/7/2000,,,0,0,0,67,83,51,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/8/2000,,,0,0,0,70,78,62,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/9/2000,,,0.01,0,0,74,83,65,,0,,1,,,,,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/10/2000,,,1.19,0,0,70,74,65,,0,,1,,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/11/2000,,,0.97,0,0,75,85,64,,0,,1,,1,,,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/12/2000,,,0.09,0,0,65,75,54,,0,,1,,,,,,,,,,1,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/13/2000,,,0,0,0,62,75,48,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/14/2000,,,0.1,0,0,61,68,53,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/15/2000,,,0.02,0,0,56,64,48,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/16/2000,,,0,0,0,53,65,41,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/17/2000,,,0,0,0,61,76,45,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/18/2000,,,0,0,0,64,82,46,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/19/2000,,,0,0,0,70,84,55,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/20/2000,,,0.93,0,0,68,84,52,,0,,1,1,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/21/2000,,,0,0,0,55,64,46,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/22/2000,,,0.03,0,0,56,69,42,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/23/2000,,,0.7,0,0,69,77,60,,0,,1,,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/24/2000,,,0.22,0,0,56,62,49,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/25/2000,,,0.02,0,0,48,50,45,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/26/2000,,,0,0,0,52,64,39,0,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/27/2000,,,0,0,0,58,72,44,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/28/2000,,,0,0,0,53,62,44,0,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/29/2000,,,0,0,0,55,70,39,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/30/2000,,,0,0,0,59,74,43,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/1/2000,,,0,0,0,65,78,51,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/2/2000,,,0,0,0,71,82,59,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/3/2000,,,0,0,0,65,77,53,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/4/2000,,,0.19,0,0,59,63,55,,0,,,,1,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/5/2000,,,1.13,0,0,55,57,52,,0,,1,,,,,,,,,,1,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/6/2000,,,0.02,0,0,46,54,37,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/7/2000,,,0,0,0,41,49,33,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/8/2000,,,0,0,0,42,48,35,,0,,,,,,,,,,,,,,,1,,1,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/9/2000,,,0,0,0,47,57,37,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/10/2000,,,0,0,0,49,62,36,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/11/2000,,,0,0,0,52,68,35,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/12/2000,,,0,0,0,53,70,35,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/13/2000,,,0,0,0,59,75,42,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/14/2000,,,0,0,0,65,78,51,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/15/2000,,,0.21,0,0,58,65,50,,0,,1,,,,,,,1,,,1,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/16/2000,,,0.1,0,0,55,60,50,,0,,1,1,,,,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/17/2000,,,0,0,0,57,65,48,,0,,1,,,,,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/18/2000,,,0,0,0,53,65,41,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/19/2000,,,0,0,0,58,72,44,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/20/2000,,,0,0,0,60,73,46,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/21/2000,,,0,0,0,61,76,46,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/22/2000,,,0,0,0,59,72,46,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/23/2000,,,0.01,0,0,62,74,50,,0,,1,,,,,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/24/2000,,,0.12,0,0,62,69,55,,0,,1,,,,,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/25/2000,,,0,0,0,62,67,56,,0,,1,1,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/26/2000,,,0,0,0,68,77,58,0,0,,1,1,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/27/2000,,,0,0,0,66,76,55,,0,,1,,,,,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/28/2000,,,0,0,0,48,57,39,0,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/29/2000,,,0,0,0,44,56,32,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/30/2000,,,0,0,0,46,61,30,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/31/2000,,,0,0,0,50,66,33,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/1/2000,,,0,0,0,54,68,40,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/2/2000,,,0,0,0,62,73,50,,0,,,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/3/2000,,,0,0,0,55,66,44,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/4/2000,,,0,0,0,44,55,33,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/5/2000,,,0,0,0,43,57,28,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/6/2000,,,0.09,0,0,46,56,35,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/7/2000,,,0.17,0,0,58,67,48,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/8/2000,,,0.03,0,0,49,52,45,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/9/2000,,,0.97,0,0,59,69,48,,0,,1,1,1,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/10/2000,,,0.01,0,0,44,48,39,0,0,,1,,,,,,,,,,1,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/11/2000,,,0,0,0,41,47,34,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/12/2000,,,0,0,0,40,46,34,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/13/2000,,,0.35,0,0,38,44,32,,0,,1,,,,,,,,,,1,,,1,,1,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/14/2000,,,0,0.1,0,34,37,31,,0,,1,,,1,,,,,,,1,,,1,,1,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/15/2000,,,0,0,0,35,40,29,,0,,,,,,,,,,,,,,,,,1,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/16/2000,,,0,0,0,39,49,29,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/17/2000,,,0,0.2,0,29,33,25,,0,,1,,,,,,,1,,,1,,,,,1,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/18/2000,,,0,0.1,0,31,35,26,,0,,1,,,,,,,,,,1,,,,,1,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/19/2000,,,0.01,0,0,33,43,22,,0,,1,,,,,1,,,,,1,,,1,1,1,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/20/2000,,,0.02,0.1,0,28,34,22,,0,,1,,,,,,,,,,1,,,1,,1,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/21/2000,,,0,0.1,0,21,27,14,,0,,1,,,,,,,,,,1,,,,,1,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/22/2000,,,0,0,0,24,33,15,,0,,,,,,,,,,,,,,,,,1,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/23/2000,,,0,0,0,27,34,19,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/24/2000,,,0,0,0,31,43,18,,0,,,,,,,,,,,,,,,,,,,,
